Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Overtime
1111,22,H,team_van,0,2,1,4,-150,-160,1
1112,51,V,team_bos,0,1,0,1,-125,-125,0
1112,52,H,team_tor,1,4,1,6,5.5u25,5.5u20,0
1112,53,V,team_lak,2,1,2,5,-105,5u15,0
1112,54,H,team_ana,0,2,3,6,5u15,-125,1
1113,1,V,team_col,1,1,1,4,5.5u20,5o40,1
1113,2,H,team_nyr,0,3,0,3,-165,-175,0
1113,3,V,team_wpg,1,1,1,3,5o30,5o20,0
1113,4,H,team_car,0,1,0,1,-120,-120,0
1113,5,V,team_bos,1,0,0,1,5,5o40,0
1113,6,H,team_mtl,0,3,2,5,-120,-140,0
1113,7,V,team_sjs,0,2,0,2,5.5o15,5.5o25,0
1113,8,H,team_tbl,0,0,1,1,-145,-150,0
1113,9,V,team_nsh,1,2,0,3,5u15,5u25,0
1113,10,H,team_stl,2,1,1,4,-160,-160,0
1113,11,V,team_buf,2,0,1,3,5u15,5u25,0
1113,12,H,team_min,4,1,1,6,-360,-360,0
1113,13,V,team_ari,1,2,0,3,5.5u35,5.5u35,0
1113,14,H,team_cgy,1,3,1,5,-145,-150,0
1113,15,V,team_ott,3,0,0,4,-105,-120,1
1113,16,H,team_edm,0,1,2,3,5.5u30,5.5u25,0
1113,17,V,team_dal,1,1,0,2,5o30,5o40,0
1113,18,H,team_lak,0,0,0,0,-140,-140,0
1114,51,V,team_njd,0,0,1,1,5.5u30,5.5u40,0
1114,52,H,team_wsh,0,0,0,0,-150,-160,0
1114,53,V,team_cbj,2,2,0,4,5.5o35,6u20,0
1114,54,H,team_phi,1,1,1,3,-220,-205,0
1114,55,V,team_pit,0,1,1,2,-140,-140,0
1114,56,H,team_tor,0,0,1,1,5.5o30,6u15,0
1114,57,V,team_chi,1,0,0,1,-115,-130,0
1114,58,H,team_det,1,2,1,4,5o25,5o28,0
1114,59,V,team_nyi,0,2,1,4,-125,-115,1
1114,60,H,team_fla,1,0,2,3,5.5u30,5.5u25,0
1114,61,V,team_ari,1,3,1,5,5.5u24,5o35,0
1114,62,H,team_van,0,0,0,0,-201,-220,0
1115,1,V,team_car,1,0,0,1,5o35,5.5u40,0
1115,2,H,team_bos,2,0,0,2,-180,-201,0
1115,3,V,team_min,0,1,1,2,5.5u16,5.5u40,0
1115,4,H,team_dal,0,1,0,1,-129,-125,0
1115,5,V,team_ana,0,2,0,2,5o25,5o20,0
1115,6,H,team_lak,0,1,1,3,-145,-140,1
1115,7,V,team_nyr,2,0,0,2,5.5o25,5.5u25,0
1115,8,H,team_pit,1,1,0,3,-175,-180,1
1115,9,V,team_col,1,0,2,3,5.5u35,5o40,0
1115,10,H,team_njd,1,0,1,2,-110,-111,0
1115,11,V,team_phi,0,2,1,3,5.5u20,5.5u25,0
1115,12,H,team_mtl,2,1,3,6,-160,-165,0
1115,13,V,team_tor,0,2,0,2,-210,-205,0
1115,14,H,team_buf,2,2,2,6,5.5u30,5.5u20,0
1115,15,V,team_wpg,0,1,0,1,5,5,0
1115,16,H,team_nsh,0,1,1,2,-160,-165,0
1115,17,V,team_sjs,0,1,0,1,-155,-150,0
1115,18,H,team_cbj,1,1,0,2,5.5o13,5.5o20,0
1115,19,V,team_nyi,2,0,0,2,5.5o30,6u25,0
1115,20,H,team_tbl,3,1,1,5,-155,-170,0
1115,21,V,team_wsh,0,1,0,1,5.5u37,5o35,0
1115,22,H,team_stl,1,1,2,4,-170,-193,0
1115,23,V,team_ott,1,0,1,2,5.5u20,5.5u20,0
1115,24,H,team_cgy,0,1,3,4,-130,-115,0
1116,51,V,team_wpg,0,0,3,3,5,5u15,0
1116,52,H,team_min,3,0,0,4,-170,-165,1
1116,53,V,team_sjs,1,0,1,2,-145,-130,0
1116,54,H,team_car,0,0,0,0,5.5u20,5.5o20,0
1116,55,V,team_dal,2,0,0,2,5.5u10,5.5u15,0
1116,56,H,team_chi,2,0,4,6,-200,-215,0
1116,57,V,team_mtl,0,2,2,4,5.5u30,5o30,0
1116,58,H,team_det,0,0,1,1,-140,-160,0
1116,59,V,team_fla,1,4,1,6,5o40,5o40,0
1116,60,H,team_ana,1,0,1,2,-181,-185,0
1116,61,V,team_ari,1,0,1,2,5.5u20,5.5u30,0
1116,62,H,team_edm,0,0,1,1,-125,-130,0
1117,1,V,team_tbl,2,2,1,5,-105,5.5u35,0
1117,2,H,team_nyr,0,1,0,1,5.5u25,-110,0
1118,51,V,team_stl,0,0,0,0,5,-120,0
1118,52,H,team_bos,1,1,0,2,-120,5u25,0
1118,53,V,team_tbl,1,0,1,2,6o15,6o15,0
1118,54,H,team_nyi,0,3,2,5,-130,-150,0
1118,55,V,team_det,1,1,3,5,-130,-125,0
1118,56,H,team_cbj,0,0,0,0,5o25,5o25,0
1118,57,V,team_sjs,0,1,0,1,-250,-230,0
1118,58,H,team_buf,0,3,1,4,5o30,5o15,0
1118,59,V,team_pit,2,2,0,4,-115,-130,0
1118,60,H,team_mtl,0,0,0,0,5o40,5o39,0
1118,61,V,team_nsh,3,1,5,9,5.5u25,5.5u25,0
1118,62,H,team_tor,0,0,2,2,-120,-115,0
1118,63,V,team_njd,0,0,1,1,5o20,5o20,0
1118,64,H,team_wpg,0,2,1,3,-135,-125,0
1118,65,V,team_car,0,4,2,6,5.5u20,5.5u20,0
1118,66,H,team_dal,2,0,2,4,-170,-165,0
1118,67,V,team_ana,1,1,1,3,-115,-120,0
1118,68,H,team_cgy,0,0,3,4,5.5u30,5.5u40,1
1118,69,V,team_wsh,1,0,0,2,-107,-120,1
1118,70,H,team_ari,0,1,0,1,5.5u25,5.5u30,0
1118,71,V,team_fla,0,0,2,2,5u15,5u16,0
1118,72,H,team_lak,0,4,1,5,-190,-209,0
1119,1,V,team_phi,0,0,0,0,5.5u15,5.5o17,0
1119,2,H,team_nyr,1,1,0,2,-140,-150,0
1119,3,V,team_van,1,3,1,5,-140,-130,0
1119,4,H,team_edm,0,3,1,4,5.5u30,5.5u35,0
1120,51,V,team_min,0,1,2,3,-115,-140,0
1120,52,H,team_phi,0,1,1,2,5.5u25,5.5u25,0
1120,53,V,team_tbl,1,0,1,2,-135,-131,0
1120,54,H,team_tor,1,3,1,5,6,6o15,0
1120,55,V,team_stl,1,0,0,1,-120,-120,0
1120,56,H,team_mtl,0,2,2,4,5u25,5o20,0
1120,57,V,team_nsh,1,0,1,2,-120,-115,0
1120,58,H,team_ott,0,3,0,3,5o30,5.5u35,0
1120,59,V,team_det,0,2,2,4,-115,5o20,0
1120,60,H,team_wpg,0,3,0,3,5o15,-105,0
1120,61,V,team_ari,1,0,0,1,5.5u25,5.5u20,0
1120,62,H,team_dal,0,0,3,3,-160,-160,0
1120,63,V,team_chi,2,1,1,4,-150,-161,0
1120,64,H,team_cgy,2,1,0,3,5.5u35,5.5u40,0
1120,65,V,team_wsh,0,2,1,3,5.5u20,-105,0
1120,66,H,team_col,0,1,1,2,-125,5.5,0
1120,67,V,team_ana,2,0,1,4,5.5u30,-125,1
1120,68,H,team_van,0,3,0,3,-109,5o40,0
1120,69,V,team_fla,1,1,0,3,5.5u45,5o20,1
1120,70,H,team_sjs,0,1,1,2,-190,-180,0
1120,71,V,team_car,1,1,0,2,5,5o15,0
1120,72,H,team_lak,1,2,0,3,-210,-210,0
1121,3,V,team_nyi,3,1,0,5,5.5o30,5.5o25,1
1121,4,H,team_pit,2,1,1,4,-175,-180,0
1121,5,V,team_bos,0,0,3,4,-140,-120,1
1121,6,H,team_cbj,2,0,1,3,5.5u30,5.5u40,0
1121,7,V,team_njd,0,2,0,2,-115,5o35,0
1121,8,H,team_edm,0,0,0,0,5o35,-120,0
1122,51,V,team_stl,2,1,0,3,-140,-160,0
1122,52,H,team_ott,1,1,0,2,5o30,5o35,0
1122,53,V,team_min,0,1,0,1,5.5u25,5.5u30,0
1122,54,H,team_tbl,0,2,0,2,-135,-160,0
1122,55,V,team_mtl,1,1,0,2,5o20,5u20,0
1122,56,H,team_bos,0,0,0,0,-135,-120,0
1122,57,V,team_cbj,1,0,1,2,5.5o30,5.5o30,0
1122,58,H,team_phi,2,1,1,4,-170,-180,0
1122,59,V,team_pit,1,0,0,1,-120,-128,0
1122,60,H,team_nyi,0,1,3,4,5.5o20,5.5o30,0
1122,61,V,team_buf,0,1,1,2,5.5u30,5.5u40,0
1122,62,H,team_wsh,0,0,1,1,-300,-300,0
1122,63,V,team_det,0,1,0,1,5.5u15,5.5u25,0
1122,64,H,team_tor,1,0,3,4,-106,-105,0
1122,65,V,team_fla,0,0,2,2,5o15,5u15,0
1122,66,H,team_nsh,0,1,1,3,-190,-190,1
1122,67,V,team_lak,0,3,1,4,-115,-125,0
1122,68,H,team_dal,3,2,0,5,5o30,5o40,0
1122,69,V,team_car,3,0,0,3,5.5u20,5.5u20,0
1122,70,H,team_col,1,1,2,4,-160,-130,0
1122,71,V,team_chi,3,3,1,7,-185,-192,0
1122,72,H,team_edm,0,0,1,1,5.5u20,5.5u15,0
1122,73,V,team_njd,2,1,1,4,5o15,5o30,0
1122,74,H,team_cgy,0,1,3,5,-135,-145,1
1122,75,V,team_ari,2,0,1,4,5o35,5o30,1
1122,76,H,team_sjs,0,2,1,3,-175,-175,0
1123,1,V,team_stl,0,2,2,4,-130,-119,0
1123,2,H,team_wpg,1,1,0,2,5,5o13,0
1123,3,V,team_mtl,0,0,0,0,5o30,5o30,0
1123,4,H,team_nyr,1,2,2,5,-125,-160,0
1123,5,V,team_ari,0,0,1,1,5.5u35,5.5u25,0
1123,6,H,team_ana,0,2,0,2,-200,-232,0
1123,7,V,team_chi,0,1,0,1,-120,-121,0
1123,8,H,team_van,1,0,3,4,5.5u30,5.5u30,0
1124,51,V,team_pit,1,1,0,3,-125,-130,1
1124,52,H,team_bos,0,2,0,2,5.5u30,5o40,0
1124,53,V,team_phi,0,0,0,0,6,6,0
1124,54,H,team_nyi,0,0,0,1,-150,-150,1
1124,55,V,team_min,2,1,1,4,-135,-125,0
1124,56,H,team_fla,0,1,0,1,5o20,5,0
1124,57,V,team_ott,1,0,2,3,5.5u30,5o40,0
1124,58,H,team_det,1,3,0,4,-160,-150,0
1125,1,V,team_wpg,1,2,1,4,-120,-102,0
1125,2,H,team_cbj,1,0,1,2,5o30,5.5u30,0
1125,3,V,team_lak,1,1,1,3,5o15,5o15,0
1125,4,H,team_nsh,1,2,0,4,-125,-135,1
1125,5,V,team_ott,0,0,2,3,5o30,5o40,1
1125,6,H,team_stl,1,1,0,2,-220,-240,0
1125,7,V,team_edm,1,0,1,2,5.5,5.5o25,0
1125,8,H,team_dal,1,2,0,3,-190,-190,0
1125,9,V,team_col,0,1,2,4,5.5u30,5.5u35,1
1125,10,H,team_ari,3,0,0,3,-125,-125,0
1125,11,V,team_cgy,0,0,2,2,5.5u25,5.5u30,0
1125,12,H,team_ana,1,2,0,3,-170,-180,0
1125,13,V,team_njd,0,0,0,0,5.5u40,5o15,0
1125,14,H,team_van,0,1,1,2,-160,-165,0
1126,51,V,team_wsh,1,1,0,2,5.5o20,5.5u20,0
1126,52,H,team_nyi,2,0,0,3,-150,-160,1
1126,53,V,team_wpg,1,1,0,2,-160,-160,0
1126,54,H,team_buf,0,0,1,1,5o20,5o20,0
1126,55,V,team_phi,0,1,1,2,5.5u20,5.5u25,0
1126,56,H,team_det,1,3,1,5,-160,-175,0
1126,57,V,team_tor,0,3,0,3,5.5o35,5.5o20,0
1126,58,H,team_pit,2,1,0,4,-205,-200,1
1126,59,V,team_car,0,0,0,0,5o25,5o40,0
1126,60,H,team_fla,1,0,0,1,-130,-125,0
1126,61,V,team_nyr,2,0,1,3,5.5u25,5.5u38,0
1126,62,H,team_tbl,2,1,1,4,-150,-160,0
1126,63,V,team_lak,4,0,0,4,5,5,0
1126,64,H,team_min,0,0,0,0,-135,-165,0
1126,65,V,team_chi,0,2,1,3,-160,-195,0
1126,66,H,team_col,0,1,1,2,5.5,5.5,0
1126,67,V,team_cgy,0,1,1,2,5.5u20,5.5u20,0
1126,68,H,team_sjs,0,0,0,0,-160,-190,0
1127,1,V,team_edm,0,0,0,0,5o40,5o45,0
1127,2,H,team_nsh,0,0,0,1,-220,-250,1
1128,51,V,team_nyr,1,1,1,3,5.5u15,5.5u17,0
1128,52,H,team_phi,0,0,0,0,-115,-115,0
1128,53,V,team_chi,2,1,1,4,-107,5.5u20,0
1128,54,H,team_ana,1,0,0,1,5.5u30,-113,0
1128,55,V,team_nyi,2,0,0,2,5.5,5.5u20,0
1128,56,H,team_wsh,2,1,2,5,-115,-115,0
1128,57,V,team_mtl,0,0,1,1,-200,-200,0
1128,58,H,team_buf,1,0,1,2,5o15,5,0
1128,59,V,team_det,1,2,1,5,-120,-130,1
1128,60,H,team_njd,3,1,0,4,5o15,5u15,0
1128,61,V,team_car,1,1,2,4,5.5u15,5.5u25,0
1128,62,H,team_pit,1,1,0,2,-240,-250,0
1128,63,V,team_wpg,1,0,0,1,5,4.5,0
1128,64,H,team_bos,0,0,1,2,-160,-170,1
1128,65,V,team_van,0,1,4,5,-145,-145,0
1128,66,H,team_cbj,0,0,0,0,5.5u30,5.5u25,0
1128,67,V,team_ott,1,1,0,2,-105,-105,0
1128,68,H,team_fla,1,0,2,3,5.5u40,5o40,0
1128,69,V,team_edm,0,2,1,3,5.5u40,5o30,0
1128,70,H,team_stl,1,0,2,4,-270,-288,1
1128,71,V,team_min,2,1,1,5,5.5u40,5.5u40,1
1128,72,H,team_dal,0,3,1,4,-120,-120,0
1129,1,V,team_phi,1,1,0,2,5.5u25,5.5u35,0
1129,2,H,team_nyr,1,1,3,5,-165,-170,0
1129,3,V,team_njd,1,0,0,1,5.5u20,5.5u40,0
1129,4,H,team_nyi,1,1,1,3,-175,-180,0
1129,5,V,team_pit,2,0,1,3,-190,-168,0
1129,6,H,team_car,1,0,1,2,5.5u20,5.5u15,0
1129,7,V,team_wsh,0,1,1,2,5.5o30,5.5o30,0
1129,8,H,team_tor,2,3,1,6,-145,-145,0
1129,9,V,team_buf,1,0,2,4,5o15,5o15,1
1129,10,H,team_mtl,0,1,2,3,-285,-295,0
1129,11,V,team_ott,1,0,0,1,5.5,5.5o15,0
1129,12,H,team_tbl,0,1,3,4,-205,-215,0
1129,13,V,team_cbj,0,0,1,1,5.5u30,5.5u45,0
1129,14,H,team_nsh,0,1,1,2,-240,-245,0
1129,15,V,team_stl,0,1,1,3,5u15,5u15,1
1129,16,H,team_min,0,2,0,2,-120,-130,0
1129,17,V,team_dal,2,0,0,2,6u20,6u20,0
1129,18,H,team_col,2,1,2,5,-145,-146,0
1129,19,V,team_chi,2,1,1,4,5o23,5o25,0
1129,20,H,team_lak,0,1,0,1,-120,-125,0
1129,21,V,team_cgy,0,1,2,3,5.5u35,5.5u35,0
1129,22,H,team_ari,0,0,0,0,-115,-120,0
1129,23,V,team_ana,1,1,2,4,5.5u35,5.5u35,0
1129,24,H,team_sjs,3,2,1,6,-150,-145,0
1130,51,V,team_van,0,1,2,3,5o30,5o40,0
1130,52,H,team_det,2,1,2,5,-135,-134,0
1201,1,V,team_fla,0,1,0,1,5o40,5o40,0
1201,2,H,team_cbj,1,0,1,2,-115,-135,0
1201,3,V,team_tbl,2,1,3,6,5.5u20,5.5u30,0
1201,4,H,team_nyr,1,2,0,3,-115,-125,0
1201,5,V,team_mtl,1,2,1,4,5.5u30,5.5u40,0
1201,6,H,team_col,1,2,0,3,-120,-105,0
1201,7,V,team_ari,0,4,1,5,-108,5.5u45,0
1201,8,H,team_edm,1,0,1,2,5o40,-111,0
1201,9,V,team_bos,0,1,1,2,5o35,5o20,0
1201,10,H,team_ana,0,2,1,3,-133,-135,0
1202,51,V,team_njd,0,0,0,0,5.5u35,5o26,0
1202,52,H,team_pit,0,0,1,1,-235,-205,0
1202,53,V,team_ott,1,0,1,2,5.5u15,5.5u15,0
1202,54,H,team_nyi,0,1,1,3,-175,-185,1
1202,55,V,team_nsh,0,0,1,1,-150,-135,0
1202,56,H,team_car,1,0,1,2,5o20,5o40,0
1202,57,V,team_van,1,2,1,4,5.5u25,5.5u30,0
1202,58,H,team_wsh,0,2,1,3,-120,-112,0
1202,59,V,team_tbl,0,0,1,1,-200,-200,0
1202,60,H,team_buf,0,0,1,2,5.5u20,5.5u30,1
1202,61,V,team_dal,0,1,2,3,6o15,6o20,0
1202,62,H,team_tor,2,2,1,5,-140,-135,0
1202,63,V,team_fla,1,1,2,4,5o30,5o20,0
1202,64,H,team_det,1,0,2,3,-200,-200,0
1202,65,V,team_ari,1,1,0,2,5.5u40,5.5u40,0
1202,66,H,team_cgy,2,1,2,5,-160,-170,0
1202,67,V,team_phi,1,0,0,1,5.5u20,5.5o11,0
1202,68,H,team_sjs,0,1,1,2,-180,-180,0
1202,69,V,team_bos,0,0,0,0,5,5u20,0
1202,70,H,team_lak,1,0,1,2,-145,-160,0
1203,1,V,team_mtl,0,0,1,1,5,5o25,0
1203,2,H,team_min,1,1,0,2,-135,-145,0
1203,3,V,team_stl,0,1,0,1,5o30,5o30,0
1203,4,H,team_chi,1,0,3,4,-140,-160,0
1203,5,V,team_edm,1,0,1,2,5.5u40,5.5u40,0
1203,6,H,team_wpg,1,0,1,3,-185,-185,1
1203,7,V,team_phi,0,3,1,4,5.5u20,5.5u20,0
1203,8,H,team_ana,0,3,1,5,-200,-210,1
1204,51,V,team_wsh,1,0,1,2,-115,-115,0
1204,52,H,team_car,0,0,1,1,5.5u30,5.5u30,0
1204,53,V,team_van,1,2,0,3,5.5u20,5.5o11,0
1204,54,H,team_pit,0,0,0,0,-170,-140,0
1204,55,V,team_njd,1,2,2,5,5.5u15,5.5u30,0
1204,56,H,team_tor,0,2,1,3,-165,-190,0
1204,57,V,team_nyi,0,1,1,2,-125,-140,0
1204,58,H,team_ott,0,1,0,1,5.5u30,5.5u20,0
1204,59,V,team_cbj,2,1,0,4,5o30,5o25,1
1204,60,H,team_fla,0,3,0,3,-140,-145,0
1204,61,V,team_buf,0,0,0,0,5.5u35,5o30,0
1204,62,H,team_tbl,1,3,1,5,-300,-375,0
1204,63,V,team_dal,1,1,0,2,5.5o15,5.5o30,0
1204,64,H,team_det,3,0,2,5,-170,-190,0
1204,65,V,team_stl,1,1,1,3,5u15,5u15,0
1204,66,H,team_nsh,2,1,1,4,-125,-160,0
1204,67,V,team_lak,1,2,1,4,-145,-135,0
1204,68,H,team_ari,0,0,0,0,5,5u15,0
1204,69,V,team_col,0,2,1,3,5.5u25,5.5,0
1204,70,H,team_cgy,0,1,2,4,-140,-150,1
1204,71,V,team_bos,2,2,0,4,5o20,5u15,0
1204,72,H,team_sjs,0,4,3,7,-135,-125,0
1205,1,V,team_ana,2,1,2,5,5o25,5o35,0
1205,2,H,team_min,0,3,1,4,-135,-135,0
1205,3,V,team_col,1,0,1,2,5.5u25,5o40,0
1205,4,H,team_wpg,2,1,3,6,-145,-147,0
1205,5,V,team_mtl,1,2,0,3,5o30,5o30,0
1205,6,H,team_chi,2,0,2,4,-175,-200,0
1206,51,V,team_ott,0,2,0,2,5.5u30,5.5u30,0
1206,52,H,team_pit,1,1,1,3,-205,-180,0
1206,53,V,team_stl,0,3,3,6,5.5u35,5.5u30,0
1206,54,H,team_nyi,3,1,0,4,-130,-125,0
1206,55,V,team_phi,1,1,0,2,5o30,5o30,0
1206,56,H,team_lak,0,0,1,1,-220,-210,0
1206,57,V,team_mtl,0,0,1,1,5.5,5.5u15,0
1206,58,H,team_dal,1,2,1,4,-107,-130,0
1206,59,V,team_wsh,1,2,1,4,5o25,-122,0
1206,60,H,team_njd,1,0,0,1,-115,5u20,0
1206,61,V,team_van,0,1,1,2,5.5o20,-135,0
1206,62,H,team_tor,2,2,1,5,-115,5.5o30,0
1206,63,V,team_nyr,2,0,0,2,5o34,5.5u30,0
1206,64,H,team_det,0,2,1,3,-140,-140,0
1206,65,V,team_buf,0,2,0,2,5u15,5u20,0
1206,66,H,team_fla,1,2,0,3,-175,-190,0
1206,67,V,team_cbj,2,0,1,3,5.5o25,5.5o15,0
1206,68,H,team_tbl,0,0,1,1,-245,-260,0
1206,69,V,team_chi,1,1,1,3,5.5u40,5o40,0
1206,70,H,team_nsh,0,0,1,1,-120,-125,0
1206,71,V,team_bos,2,3,0,5,-125,-144,0
1206,72,H,team_ari,1,0,1,2,5o15,5o15,0
1206,73,V,team_sjs,0,2,1,3,5.5u25,-121,0
1206,74,H,team_cgy,1,1,0,2,-120,5.5u30,0
1207,1,V,team_ana,1,2,0,4,5.5u27,-115,1
1207,2,H,team_wpg,1,1,1,3,-119,5o40,0
1207,3,V,team_det,2,1,0,3,-140,-135,0
1207,4,H,team_car,0,1,0,1,5o35,5o35,0
1207,5,V,team_van,2,1,0,3,-130,-147,0
1207,6,H,team_ott,0,3,0,4,5.5u30,5.5u30,1
1207,7,V,team_sjs,0,1,0,1,-160,-161,0
1207,8,H,team_edm,0,1,1,2,5.5u25,5.5u25,0
1208,51,V,team_njd,0,2,0,2,5o20,5u20,0
1208,52,H,team_car,0,1,0,1,-120,-115,0
1208,53,V,team_pit,1,0,2,3,-105,5.5u50,0
1208,54,H,team_nyr,0,2,1,4,5.5u30,-125,1
1208,55,V,team_fla,0,1,1,2,5u15,5o20,0
1208,56,H,team_stl,2,0,2,4,-205,-180,0
1209,1,V,team_phi,1,0,1,2,5.5o25,5.5,0
1209,2,H,team_cbj,1,1,0,3,-125,-120,1
1209,3,V,team_chi,0,1,1,3,-175,-200,1
1209,4,H,team_njd,1,0,1,2,5o35,5o20,0
1209,5,V,team_lak,0,0,0,0,-190,-215,0
1209,6,H,team_buf,0,0,1,1,5u25,5u40,0
1209,7,V,team_cgy,0,0,1,1,5.5o30,5.5o20,0
1209,8,H,team_tor,1,1,2,4,-145,-125,0
1209,9,V,team_van,0,1,0,1,5o30,5o35,0
1209,10,H,team_mtl,0,1,2,3,-125,-118,0
1209,11,V,team_wsh,2,1,2,5,5.5,5.5,0
1209,12,H,team_tbl,1,1,1,3,-165,-175,0
1209,13,V,team_nyi,3,1,0,4,5.5u40,5.5u35,0
1209,14,H,team_min,0,1,4,5,-135,-140,0
1209,15,V,team_wpg,2,3,0,5,5.5u25,5.5u30,0
1209,16,H,team_dal,1,1,0,2,-135,-130,0
1209,17,V,team_nsh,1,0,2,3,-125,-145,0
1209,18,H,team_col,0,0,0,0,5.5u40,5.5u25,0
1209,19,V,team_edm,2,0,0,2,5.5u25,5.5u30,0
1209,20,H,team_sjs,2,2,1,5,-225,-210,0
1210,51,V,team_tor,0,0,1,2,5.5o20,5.5o25,1
1210,52,H,team_det,0,1,0,1,-160,-195,0
1210,53,V,team_edm,0,0,1,1,5.5u25,5.5o15,0
1210,54,H,team_ana,1,1,0,2,-245,-255,0
1211,1,V,team_cgy,0,2,1,3,-158,-170,0
1211,2,H,team_buf,0,2,2,4,5o15,5o18,0
1211,3,V,team_cbj,1,0,1,3,5.5u20,5.5u25,1
1211,4,H,team_wsh,1,0,1,2,-179,-190,0
1211,5,V,team_njd,0,1,0,1,5.5u40,5.5u46,0
1211,6,H,team_phi,2,0,2,4,-127,-135,0
1211,7,V,team_chi,2,1,0,3,-127,-125,0
1211,8,H,team_bos,0,1,1,2,5o25,5.5u40,0
1211,9,V,team_lak,0,2,3,5,-127,-145,0
1211,10,H,team_ott,0,1,2,3,5,5o20,0
1211,11,V,team_car,0,0,1,1,5.5u20,5.5u25,0
1211,12,H,team_tbl,0,0,2,2,-225,-220,0
1211,13,V,team_nyi,0,2,1,3,5.5u25,5.5o15,0
1211,14,H,team_stl,2,0,4,6,-160,-160,0
1211,15,V,team_wpg,0,2,1,3,5.5u30,-122,0
1211,16,H,team_col,0,1,2,4,-120,5.5u25,1
1211,17,V,team_nsh,3,0,2,5,-160,-170,0
1211,18,H,team_ari,1,0,0,1,5o20,5o20,0
1211,19,V,team_min,0,0,1,1,5o25,5.5u40,0
1211,20,H,team_sjs,0,1,1,2,-140,-130,0
1212,51,V,team_cgy,1,0,0,1,5.5u25,5.5u35,0
1212,52,H,team_pit,2,0,1,3,-195,-175,0
1212,53,V,team_lak,0,0,2,2,5u25,5o25,0
1212,54,H,team_mtl,1,2,3,6,-130,-150,0
1212,55,V,team_fla,2,0,0,3,5o35,5o20,1
1212,56,H,team_det,2,0,0,2,-200,-195,0
1212,57,V,team_ana,1,2,1,4,-170,-177,0
1212,58,H,team_edm,0,1,1,2,5.5u25,5.5u20,0
1213,1,V,team_ott,0,1,1,3,5o20,5o35,1
1213,2,H,team_bos,1,1,0,2,-190,-230,0
1213,3,V,team_car,0,1,0,1,5.5u30,5.5u40,0
1213,4,H,team_phi,2,3,0,5,-160,-160,0
1213,5,V,team_chi,0,1,1,2,-130,-130,0
1213,6,H,team_nyi,0,1,2,3,5.5,5.5u15,0
1213,7,V,team_det,1,0,0,1,-115,5.5,0
1213,8,H,team_tor,1,1,2,4,5.5o15,-123,0
1213,9,V,team_tbl,0,0,2,2,5.5o15,5.5o15,0
1213,10,H,team_wsh,0,2,2,4,-106,-126,0
1213,11,V,team_fla,0,2,1,3,-130,-140,0
1213,12,H,team_buf,2,0,1,4,5u15,5u25,1
1213,13,V,team_pit,0,1,2,3,-130,-116,0
1213,14,H,team_cbj,1,0,2,4,5.5u30,5.5u35,1
1213,15,V,team_ana,0,3,1,4,5.5u30,5.5u40,0
1213,16,H,team_wpg,1,0,0,1,-107,-135,0
1213,17,V,team_min,1,1,1,4,-145,-160,1
1213,18,H,team_ari,1,2,0,3,5o25,5o20,0
1213,19,V,team_njd,0,2,1,3,5.5u35,5.5u40,0
1213,20,H,team_dal,2,2,0,4,-145,-160,0
1213,21,V,team_stl,1,1,0,3,-150,-160,1
1213,22,H,team_col,1,1,0,2,5.5u25,5.5u20,0
1213,23,V,team_nyr,3,2,0,5,5o40,5o35,0
1213,24,H,team_van,0,0,1,1,-135,-150,0
1213,25,V,team_nsh,0,0,0,0,5o30,5o15,0
1213,26,H,team_sjs,1,0,1,2,-125,-130,0
1214,51,V,team_lak,0,2,1,3,-113,-160,0
1214,52,H,team_tor,2,0,1,4,5.5o20,5.5u15,1
1214,53,V,team_cgy,0,1,0,1,5.5u35,5.5u40,0
1214,54,H,team_chi,0,1,1,2,-200,-205,0
1214,55,V,team_nyr,1,0,1,2,-140,-150,0
1214,56,H,team_edm,0,0,0,0,5.5u20,5.5u40,0
1215,1,V,team_njd,2,0,0,2,5.5u20,5.5u35,0
1215,2,H,team_nyi,0,1,1,3,-170,-205,1
1215,3,V,team_tbl,1,0,1,2,5.5u20,5.5u25,0
1215,4,H,team_pit,1,2,1,4,-110,-125,0
1215,5,V,team_ott,1,1,2,4,-135,-155,0
1215,6,H,team_buf,0,3,1,5,5o20 ,5o30,1
1216,51,V,team_tbl,0,2,1,3,-130,5.5o30,0
1216,52,H,team_phi,1,0,0,1,5.5o25,-120,0
1216,53,V,team_car,0,0,1,1,5o15,5o15,0
1216,54,H,team_mtl,1,1,2,4,-205,-220,0
1216,55,V,team_cbj,0,0,0,1,5.5u30,5o40,1
1216,56,H,team_det,0,0,0,0,-190,-205,0
1216,57,V,team_wsh,0,1,0,1,-120,-120,0
1216,58,H,team_fla,1,0,0,2,5o25,5.5u40,1
1216,59,V,team_ana,0,1,1,2,-105,5.5o20,0
1216,60,H,team_tor,1,1,4,6,5.5o30,-115,0
1216,61,V,team_buf,1,0,0,1,5o15,5o25,0
1216,62,H,team_wpg,0,3,2,5,-205,-240,0
1216,63,V,team_bos,0,1,1,2,5o20,5u20,0
1216,64,H,team_nsh,0,1,1,3,-145,-148,1
1216,65,V,team_lak,0,2,0,2,5o15,5o20,0
1216,66,H,team_stl,0,1,4,5,-150,-135,0
1216,67,V,team_min,1,0,2,3,5o40,5o35,0
1216,68,H,team_chi,0,3,2,5,-185,-175,0
