Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Overtime
1112,52,H,team_bos,0,3,3,6,-142,-155,0
1112,53,V,team_ott,0,2,3,5,5.5o15,5.5o15,0
1112,54,H,team_tor,1,0,1,2,-150,-145,0
1112,55,V,team_njd,0,2,0,3,5.5,5.5u40,1
1112,56,H,team_wsh,2,0,0,2,-190,-200,0
1112,57,V,team_pit,0,0,3,3,-137,-125,0
1112,58,H,team_car,1,2,2,5,5.5u25,5.5u40,0
1112,59,V,team_dal,1,1,0,2,5.5u15,5.5u20,0
1112,60,H,team_det,1,1,3,5,-142,-175,0
1112,61,V,team_wpg,0,0,1,1,5.5o35,5.5o15,0
1112,62,H,team_cbj,1,0,1,2,-126,-125,0
1112,63,V,team_mtl,1,0,0,2,5.5u25,5.5u55,1
1112,64,H,team_nsh,0,1,0,1,-153,-155,0
1112,65,V,team_tbl,0,0,0,0,5.5u15,5.5u25,0
1112,66,H,team_stl,1,1,1,3,-128,-140,0
1112,67,V,team_cgy,3,1,0,4,5.5u20,5.5u30,0
1112,68,H,team_col,0,1,2,3,-120,-135,0
1112,69,V,team_min,0,0,2,2,5,5u15,0
1112,70,H,team_lak,1,4,0,5,-152,-160,0
1112,71,V,team_ari,2,0,1,3,5.5u20,5.5u15,0
1112,72,H,team_sjs,0,0,0,0,-168,-180,0
1113,1,V,team_phi,1,1,1,3,-117,-125,0
1113,2,H,team_fla,0,1,1,2,5.5o09,5.5u15,0
1113,3,V,team_edm,1,2,0,3,5o15,5.5u35,0
1113,4,H,team_chi,3,2,1,6,-127,-190,0
1113,5,V,team_min,3,0,0,3,5u09,5o20,0
1113,6,H,team_ana,0,1,1,2,-132,-150,0
1113,7,V,team_nyi,0,1,0,1,5.5,5.5,0
1113,8,H,team_van,1,1,2,4,-200,-200,0
1114,51,V,team_phi,2,2,1,5,-120,-120,0
1114,52,H,team_car,1,1,1,3,5.5o15,5.5o25,0
1114,53,V,team_buf,0,0,2,3,-110,-120,1
1114,54,H,team_mtl,0,2,0,2,5o15,5o40,0
1114,55,V,team_tbl,0,1,1,2,-140,-155,0
1114,56,H,team_wpg,2,2,1,5,5.5o15,5.5o15,0
1115,1,V,team_njd,0,1,2,3,5o30,5,0
1115,2,H,team_bos,0,1,3,4,-200,-200,0
1115,3,V,team_ari,2,0,0,3,5.5o15,5.5u15,1
1115,4,H,team_tor,0,0,2,2,-115,-120,0
1115,5,V,team_nyr,1,1,2,4,-150,-125,0
1115,6,H,team_nyi,1,0,1,2,5o20,5o35,0
1115,7,V,team_min,0,2,2,4,-135,-115,0
1115,8,H,team_cbj,2,0,0,2,5o25,5o40,0
1115,9,V,team_col,3,0,0,3,5.5,5.5,0
1115,10,H,team_pit,1,1,4,6,-180,-190,0
1115,11,V,team_det,1,0,0,1,-110,5.5u45,0
1115,12,H,team_stl,1,1,0,2,5o30,-115,0
1115,13,V,team_wsh,0,0,1,1,-135,-120,0
1115,14,H,team_nsh,0,0,3,3,5.5u10,5.5u40,0
1115,15,V,team_fla,2,2,2,6,5.5u35,5.5u40,0
1115,16,H,team_dal,0,0,0,0,-135,-135,0
1115,17,V,team_ott,0,1,2,3,5.5o10,5.5u25,0
1115,18,H,team_cgy,0,1,0,1,-150,-150,0
1116,51,V,team_car,0,0,0,0,5.5u30,5.5u40,0
1116,52,H,team_mtl,2,2,0,4,-132,-130,0
1116,53,V,team_njd,2,1,2,5,5o20,5o25,0
1116,54,H,team_buf,1,0,2,3,-181,-175,0
1116,55,V,team_chi,0,2,3,5,5.5o09,5.5o20,0
1116,56,H,team_van,0,1,0,1,-132,-125,0
1116,57,V,team_ana,0,0,1,1,5o15,5o25,0
1116,58,H,team_lak,0,1,0,2,-150,-175,1
1117,1,V,team_cbj,0,1,0,1,5.5o23,5.5o20,0
1117,2,H,team_bos,0,1,0,2,-225,-230,1
1117,3,V,team_ari,0,0,1,1,5.5o10,5.5,0
1117,4,H,team_phi,0,1,1,2,-165,-155,0
1117,5,V,team_mtl,0,2,1,3,-110,-110,0
1117,6,H,team_nyi,0,4,0,4,5.5u35,5.5u45,0
1117,7,V,team_pit,0,0,1,1,-110,-120,0
1117,8,H,team_tbl,1,1,2,4,5.5,5.5,0
1117,9,V,team_fla,1,0,0,1,5.5u35,5o25,0
1117,10,H,team_stl,1,1,2,4,-145,-160,0
1117,11,V,team_tor,0,1,0,1,5o35,5.5u30,0
1117,12,H,team_nsh,1,1,2,4,-160,-175,0
1117,13,V,team_col,0,0,0,0,5.5u40,5.5u45,0
1117,14,H,team_min,0,0,1,1,-140,-130,0
1117,15,V,team_wsh,1,0,0,1,-155,-155,0
1117,16,H,team_wpg,1,3,0,4,5.5o10,5.5o15,0
1117,17,V,team_ott,3,1,1,5,5.5u25,5.5u40,0
1117,18,H,team_edm,0,1,1,2,-135,-135,0
1117,19,V,team_lak,0,2,3,5,5o20,-115,0
1117,20,H,team_ana,0,1,2,3,-115,5o25,0
1117,21,V,team_det,1,0,1,2,5.5u10,5.5u20,0
1117,22,H,team_sjs,1,3,1,5,-135,-135,0
1118,51,V,team_buf,1,0,0,1,-133,-130,0
1118,52,H,team_car,0,0,0,0,5.5o15,5.5,0
1118,53,V,team_dal,0,0,0,0,-125,-115,0
1118,54,H,team_col,1,0,2,3,5.5o15,5.5o15,0
1118,55,V,team_chi,1,1,0,2,-133,-120,0
1118,56,H,team_cgy,1,3,1,5,5.5u15,5.5u20,0
1119,1,V,team_phi,1,1,2,4,-149,-155,0
1119,2,H,team_wpg,3,2,1,6,5.5o23,5.5o25,0
1119,3,V,team_det,1,2,1,4,5o25,5o40,0
1119,4,H,team_lak,1,0,0,1,-121,-125,0
1119,5,V,team_ari,1,2,1,4,5.5u14,5.5u35,0
1119,6,H,team_buf,1,1,0,2,-148,-135,0
1119,7,V,team_wsh,1,0,0,1,-140,-160,0
1119,8,H,team_tor,2,4,1,7,5.5o08,5.5u15,0
1119,9,V,team_nyr,0,0,0,0,-106,-110,0
1119,10,H,team_mtl,1,1,2,4,5o14,5o25,0
1119,11,V,team_bos,3,0,3,6,-151,-155,0
1119,12,H,team_nyi,0,0,0,0,5.5u15,5.5u25,0
1119,13,V,team_njd,0,3,1,4,5.5u37,5.5u50,0
1119,14,H,team_tbl,0,0,2,2,-138,-135,0
1119,15,V,team_pit,1,1,0,2,-120,-120,0
1119,16,H,team_fla,1,1,1,3,5.5u23,5.5u45,0
1119,17,V,team_cbj,0,2,1,4,5o40,5o45,1
1119,18,H,team_nsh,1,1,1,3,-196,-200,0
1119,19,V,team_stl,1,0,1,2,5o22,-125,0
1119,20,H,team_min,0,1,1,3,-111,5o20,1
1119,21,V,team_sjs,1,2,1,4,-125,-150,0
1119,22,H,team_dal,0,0,1,1,5.5u13,5.5u15,0
1119,23,V,team_chi,1,1,0,2,-122,-135,0
1119,24,H,team_edm,5,3,1,9,5.5u23,5.5u35,0
1120,51,V,team_tor,0,0,2,2,5.5u10,5.5o15,0
1120,52,H,team_car,1,1,1,3,-154,-155,0
1120,53,V,team_sjs,1,2,1,4,-135,-130,0
1120,54,H,team_col,1,0,0,1,5.5u10,5.5o15,0
1120,55,V,team_det,1,2,1,4,-120,-120,0
1120,56,H,team_ana,0,2,0,2,5.5u15,5.5u25,0
1120,57,V,team_ott,0,0,1,1,5.5,5.5o20,0
1120,58,H,team_van,0,1,0,2,-180,-190,1
1121,1,V,team_car,2,2,0,4,6u15,6u35,0
1121,2,H,team_phi,0,2,0,2,-190,-210,0
1121,3,V,team_nyi,0,0,0,0,5.5u25,5.5u15,0
1121,4,H,team_pit,2,2,1,5,-200,-250,0
1121,5,V,team_ari,1,1,1,3,5.5,5.5u35,0
1121,6,H,team_wsh,0,2,2,4,-143,-160,0
1121,7,V,team_cgy,0,1,0,1,-107,-120,0
1121,8,H,team_cbj,2,1,1,4,5.5u20,5.5u30,0
1121,9,V,team_bos,1,0,0,1,-132,-140,0
1121,10,H,team_mtl,0,0,0,0,5.5u35,5.5u55,0
1121,11,V,team_njd,3,0,0,3,5o30,5o15,0
1121,12,H,team_fla,0,2,2,4,-125,-130,0
1121,13,V,team_edm,0,1,0,1,5.5u30,5.5u45,0
1121,14,H,team_dal,1,2,1,4,-145,-145,0
1122,51,V,team_tor,3,1,3,7,5.5o25,5.5o25,0
1122,52,H,team_tbl,1,0,0,1,-143,-170,0
1122,53,V,team_lak,0,1,2,3,5o25,5o20,0
1122,54,H,team_stl,1,0,1,2,-125,-125,0
1122,55,V,team_edm,3,0,3,6,5o35,5o30,0
1122,56,H,team_nsh,0,0,2,2,-160,-200,0
1123,1,V,team_bos,0,2,1,4,-122,-125,1
1123,2,H,team_buf,2,1,0,3,5.5u25,5.5u35,0
1123,3,V,team_cbj,0,0,1,1,5o35,5o40,0
1123,4,H,team_njd,0,1,0,2,-180,-160,1
1123,5,V,team_phi,1,1,1,4,-156,-150,1
1123,6,H,team_nyi,3,0,0,3,5.5o35,5.5o30,0
1123,7,V,team_stl,1,0,1,3,5.5u20,5.5u50,1
1123,8,H,team_pit,0,0,2,2,-180,-180,0
1123,9,V,team_wpg,2,0,1,3,5.5o15,5.5o15,0
1123,10,H,team_wsh,2,1,0,4,-199,-200,1
1123,11,V,team_mtl,0,1,2,4,5o35,-115,1
1123,12,H,team_car,2,0,1,3,-122,5o35,0
1123,13,V,team_cgy,0,2,1,3,5.5u20,5.5u30,0
1123,14,H,team_det,1,1,3,5,-180,-170,0
1123,15,V,team_nyr,0,1,0,1,5o15,-110,0
1123,16,H,team_fla,1,1,0,2,-115,5o20,0
1123,17,V,team_nsh,1,0,1,2,5o15,5o15,0
1123,18,H,team_min,0,0,3,3,-120,-115,0
1123,19,V,team_lak,0,2,0,2,-104,-110,0
1123,20,H,team_dal,0,0,2,3,5o20,5o25,1
1123,21,V,team_ana,1,0,1,2,5o35,5o40,0
1123,22,H,team_ari,2,1,1,4,-150,-140,0
1123,23,V,team_van,1,1,1,3,-118,-130,0
1123,24,H,team_col,0,0,0,0,5.5o09,5.5,0
1123,25,V,team_chi,0,0,0,0,5.5o15,5.5o25,0
1123,26,H,team_sjs,0,1,0,1,-137,-140,0
1125,51,V,team_det,1,1,0,3,5.5u15,5.5u20,1
1125,52,H,team_bos,0,1,1,2,-150,-135,0
1125,53,V,team_njd,0,1,0,1,-125,-125,0
1125,54,H,team_nyi,0,0,0,0,5o25,5o40,0
1125,55,V,team_mtl,1,0,0,1,5.5o10,5.5u15,0
1125,56,H,team_phi,0,3,0,3,-160,-140,0
1125,57,V,team_edm,2,1,2,5,5o15,5o20,0
1125,58,H,team_min,1,1,0,2,-145,-140,0
1125,59,V,team_nyr,0,4,2,6,5.5u25,5.5u30,0
1125,60,H,team_wsh,0,2,1,3,-145,-140,0
1125,61,V,team_chi,2,0,4,6,-130,-135,0
1125,62,H,team_ana,3,1,1,5,5.5,5.5u15,0
1125,63,V,team_ott,1,1,1,3,5.5o15,5.5,0
1125,64,H,team_pit,4,1,1,6,-220,-230,0
1125,65,V,team_buf,0,1,0,1,-135,-135,0
1125,66,H,team_cbj,2,3,0,5,5.5,5.5u15,0
1125,67,V,team_wpg,1,1,1,3,5.5o20,5.5o20,0
1125,68,H,team_car,0,1,0,1,-135,-140,0
1125,69,V,team_tbl,0,0,1,2,5.5,5.5u15,1
1125,70,H,team_fla,0,1,0,1,-135,-135,0
1125,71,V,team_cgy,0,0,0,0,5o25,5o35,0
1125,72,H,team_stl,1,0,1,2,-165,-160,0
1125,73,V,team_tor,2,0,1,4,5.5,5.5,1
1125,74,H,team_dal,1,1,1,3,-125,-130,0
1125,75,V,team_van,0,3,2,5,5.5u10,-120,0
1125,76,H,team_ari,0,0,0,0,-110,5.5u25,0
1126,1,V,team_nyi,1,1,1,3,5o30,5o35,0
1126,2,H,team_njd,0,1,1,2,-177,-160,0
1126,3,V,team_phi,0,0,0,0,5.5u09,5.5u15,0
1126,4,H,team_nyr,0,1,1,2,-115,-130,0
1126,5,V,team_edm,1,1,0,2,5.5u15,5.5u20,0
1126,6,H,team_col,1,0,4,5,-125,-125,0
1126,7,V,team_wpg,2,0,0,2,5.5o20,5.5o20,0
1126,8,H,team_bos,1,2,1,4,-220,-240,0
1126,9,V,team_wsh,0,1,0,1,5.5o20,-110,0
1126,10,H,team_buf,2,1,2,5,-115,5.5,0
1126,11,V,team_pit,1,1,1,4,-125,-140,1
1126,12,H,team_mtl,2,1,0,3,5o35,5o30,0
1126,13,V,team_fla,0,0,1,1,5.5u10,5.5u20,0
1126,14,H,team_tbl,1,3,1,5,-130,-130,0
1126,15,V,team_nsh,0,0,1,1,5.5u35,5.5u40,0
1126,16,H,team_det,1,2,1,4,-150,-140,0
1126,17,V,team_dal,0,0,0,0,5o35,5o40,0
1126,18,H,team_ari,1,1,1,3,-150,-140,0
1126,19,V,team_van,1,2,0,3,5.5o10,5.5u25,0
1126,20,H,team_sjs,1,0,1,2,-140,-145,0
1126,21,V,team_chi,1,1,0,2,5.5u25,5.5u30,0
1126,22,H,team_lak,0,1,0,1,-125,-125,0
1127,51,V,team_car,1,0,2,3,5.5,5.5u15,0
1127,52,H,team_ott,2,1,1,4,-126,-140,0
1127,53,V,team_stl,0,1,1,2,-130,-125,0
1127,54,H,team_cbj,0,1,0,1,5.5u25,5.5u40,0
1127,55,V,team_cgy,3,0,2,5,5o20,5,0
1127,56,H,team_min,2,0,0,2,-133,-130,0
1127,57,V,team_tor,2,1,2,5,-104,5.5o20,0
1127,58,H,team_ana,1,0,1,2,5.5o25,-130,0
1128,1,V,team_tbl,0,1,0,1,5.5u25,5.5u50,0
1128,2,H,team_min,0,2,1,3,-115,-115,0
1128,3,V,team_dal,1,0,2,3,5.5,5.5u15,0
1128,4,H,team_col,0,0,1,1,-135,-130,0
1128,5,V,team_nsh,0,1,1,2,-115,5o40,0
1128,6,H,team_edm,1,0,0,1,5o10,-115,0
1128,7,V,team_sjs,0,0,0,0,5o25,-115,0
1128,8,H,team_lak,1,1,0,2,-110,5o30,0
1129,51,V,team_nyi,1,0,1,2,5.5u20,5.5u20,0
1129,52,H,team_buf,0,0,1,1,-190,-170,0
1129,53,V,team_fla,0,1,2,3,-120,5.5u35,0
1129,54,H,team_car,0,1,0,1,5.5u20,-115,0
1129,55,V,team_stl,1,1,0,2,5.5u15,5.5u40,0
1129,56,H,team_wsh,1,0,0,1,-135,-140,0
1129,57,V,team_pit,1,1,1,3,-104,-120,0
1129,58,H,team_nyr,0,4,0,4,5o20,5o35,0
1129,59,V,team_ott,1,2,3,6,6,6u25,0
1129,60,H,team_wpg,0,2,2,4,-130,-125,0
1129,61,V,team_ari,1,1,2,4,6u25,5.5o15,0
1129,62,H,team_chi,0,0,1,1,-142,-150,0
1129,63,V,team_nsh,0,0,0,0,5o15,5,0
1129,64,H,team_cgy,1,0,0,1,-114,-130,0
1129,65,V,team_cbj,0,0,1,1,5.5,5.5u25,0
1129,66,H,team_van,2,0,2,4,-215,-220,0
1130,1,V,team_bos,1,2,3,6,-135,-160,0
1130,2,H,team_tor,1,1,1,3,5.5u06,5.5o15,0
1130,3,V,team_tbl,0,2,0,2,5.5u10,5.5u15,0
1130,4,H,team_det,2,0,2,4,-170,-200,0
1130,5,V,team_njd,0,1,0,1,-104,-115,0
1130,6,H,team_col,3,0,3,6,5o15,5o25,0
1130,7,V,team_min,0,2,0,3,5,5o15,1
1130,8,H,team_edm,1,1,0,2,-126,-120,0
1130,9,V,team_mtl,1,0,0,1,5.5u32,5.5u45,0
1130,10,H,team_ana,1,1,2,4,-105,-120,0
1201,51,V,team_pit,1,0,1,2,-105,-125,0
1201,52,H,team_wsh,0,1,0,1,5.5u11,5.5u20,0
1201,53,V,team_nyr,1,3,1,5,-127,-120,0
1201,54,H,team_car,2,1,0,3,5o35,5o45,0
1201,55,V,team_ott,1,0,1,2,5.5u07,5.5u15,0
1201,56,H,team_dal,1,0,2,3,-126,-130,0
1201,57,V,team_ari,0,0,0,0,-120,-125,0
1201,58,H,team_wpg,1,0,0,1,5.5o13,5.5u15,0
1201,59,V,team_cbj,1,0,2,4,5o34,5o40,1
1201,60,H,team_cgy,1,1,1,3,-157,-140,0
1201,61,V,team_nsh,3,2,1,6,5o15,5o25,0
1201,62,H,team_van,1,4,0,5,-148,-170,0
1201,63,V,team_fla,0,1,0,1,5o20,5o20,0
1201,64,H,team_lak,1,1,0,2,-141,-160,0
1201,65,V,team_mtl,1,1,1,3,5.5u47,5.5u50,0
1201,66,H,team_sjs,1,1,1,4,-168,-200,1
1202,1,V,team_det,3,0,1,4,-110,-135,0
1202,2,H,team_buf,0,0,1,1,5.5u10,5.5u20,0
1202,3,V,team_njd,2,0,0,2,5,5u20,0
1202,4,H,team_min,3,0,1,4,-115,-125,0
1202,5,V,team_nyi,2,0,2,4,5.5o10,5.5o20,0
1202,6,H,team_chi,1,2,1,5,-190,-230,1
1202,7,V,team_stl,1,1,0,2,-120,-135,0
1202,8,H,team_col,1,0,1,3,5o30,5o35,1
1202,9,V,team_cbj,1,1,1,3,5o35,5o50,0
1202,10,H,team_edm,1,0,5,6,-150,-165,0
1202,11,V,team_phi,0,1,2,4,-120,-135,1
1202,12,H,team_ana,2,1,0,3,5.5o25,5.5o25,0
1203,51,V,team_mtl,1,1,0,2,5,5u15,0
1203,52,H,team_lak,0,1,0,1,-137,-130,0
1203,53,V,team_ott,0,1,1,2,5.5o11,5.5,0
1203,54,H,team_wsh,1,0,1,3,-165,-160,1
1203,55,V,team_tor,0,1,0,1,5.5o23,5.5o20,0
1203,56,H,team_bos,0,2,2,4,-195,-210,0
1203,57,V,team_pit,0,1,2,3,-149,-150,0
1203,58,H,team_car,0,1,1,2,5.5u11,5.5u15,0
1203,59,V,team_nyr,0,1,3,4,5.5u33,5.5u35,0
1203,60,H,team_tbl,1,1,0,2,-113,-125,0
1203,61,V,team_njd,1,1,0,2,5.5u28,5.5u40,0
1203,62,H,team_wpg,1,1,2,4,-115,-145,0
1203,63,V,team_phi,4,0,0,4,5.5u11,5.5u20,0
1203,64,H,team_ari,0,1,1,2,-127,-135,0
1203,65,V,team_buf,2,0,1,3,5.5u33,5.5u50,0
1203,66,H,team_nsh,0,0,2,2,-131,-140,0
1203,67,V,team_chi,0,3,2,5,5.5u23,5.5u30,0
1203,68,H,team_stl,1,1,0,2,-127,-125,0
1203,69,V,team_nyi,2,3,0,5,5.5u17,5.5u25,0
1203,70,H,team_dal,0,4,0,4,-154,-160,0
1203,71,V,team_cgy,2,0,3,5,5o35,5o40,0
1203,72,H,team_edm,2,0,1,3,-110,-135,0
1203,73,V,team_fla,1,3,1,5,5.5u38,5.5u40,0
1203,74,H,team_sjs,2,0,1,3,-178,-190,0
1204,1,V,team_min,1,2,2,5,5.5u28,5.5u45,0
1204,2,H,team_ana,2,0,1,3,-116,-120,0
1204,3,V,team_det,1,0,1,2,-147,-140,0
1204,4,H,team_col,0,2,2,4,5.5u09,5.5,0
1204,5,V,team_cgy,1,0,0,1,5.5u18,5.5u30,0
1204,6,H,team_van,0,2,3,5,-193,-250,0
1205,51,V,team_tor,1,2,1,4,5.5u15,5.5u20,0
1205,52,H,team_nyr,0,2,0,2,-160,-160,0
1205,53,V,team_bos,0,2,1,3,5.5u10,-110,0
1205,54,H,team_pit,0,0,1,1,-135,5.5u40,0
1205,55,V,team_tbl,0,1,1,2,5.5o20,-110,0
1205,56,H,team_ott,0,1,3,4,-115,5.5o15,0
1205,57,V,team_wsh,1,1,2,4,5.5u19,5.5u40,0
1205,58,H,team_fla,3,2,0,5,-125,-125,0
1205,59,V,team_ari,2,1,0,4,5.5u10,5.5u15,1
1205,60,H,team_chi,0,3,0,3,-155,-170,0
1206,1,V,team_tbl,1,0,0,1,5.5u07,5.5,0
1206,2,H,team_nyi,3,0,2,5,-115,-115,0
1206,3,V,team_njd,2,0,0,3,5.5u18,5.5u35,1
1206,4,H,team_tor,0,1,1,2,-128,-120,0
1206,5,V,team_det,0,1,1,2,5.5u33,5.5u50,0
1206,6,H,team_stl,0,1,2,3,-116,-120,0
1206,7,V,team_cbj,1,1,0,3,5.5u38,5.5u40,1
1206,8,H,team_mtl,1,0,1,2,-160,-150,0
1206,9,V,team_ari,1,0,2,3,5o20,5o15,0
1206,10,H,team_nsh,1,0,1,2,-138,-160,0
1206,11,V,team_bos,0,0,1,1,-150,-150,0
1206,12,H,team_wpg,1,0,1,2,5.5o13,5.5u15,0
1206,13,V,team_car,0,2,4,6,5.5u18,5.5u25,0
1206,14,H,team_cgy,2,2,3,7,-143,-135,0
1206,15,V,team_col,0,0,0,0,5.5u08,5.5o15,0
1206,16,H,team_van,1,1,4,6,-195,-210,0
1206,17,V,team_lak,0,1,1,2,-125,-130,0
1206,18,H,team_ana,2,0,1,3,5.5u43,5.5u45,0
1206,19,V,team_min,2,0,0,2,5.5u43,5.5u50,0
1206,20,H,team_sjs,1,0,0,1,-182,-180,0
1207,51,V,team_wsh,0,1,4,5,-104,-120,0
1207,52,H,team_ott,0,2,1,3,5.5o23,5.5,0
1207,53,V,team_phi,1,3,0,5,5.5o07,-120,1
1207,54,H,team_buf,3,0,1,4,-110,5.5u15,0
1207,55,V,team_car,1,3,1,5,5.5u28,5.5u15,0
1207,56,H,team_edm,1,1,1,3,-148,-180,0
1208,1,V,team_tbl,0,1,1,3,5.5u23,5.5u35,1
1208,2,H,team_nyr,1,1,0,2,-160,-175,0
1208,3,V,team_fla,0,0,2,2,5.5u23,5.5u50,0
1208,4,H,team_bos,0,0,0,0,-190,-190,0
1208,5,V,team_chi,1,1,0,3,-131,-165,1
1208,6,H,team_nyi,0,1,1,2,5.5o07,5.5o30,0
1208,7,V,team_nsh,0,1,2,4,-111,5o45,1
1208,8,H,team_cbj,1,1,1,3,5o22,-115,0
1208,9,V,team_pit,0,1,1,2,5.5o22,5.5,0
1208,10,H,team_phi,1,2,0,3,-106,-125,0
1208,11,V,team_ott,2,1,1,4,5.5u28,5.5u40,0
1208,12,H,team_njd,0,1,3,5,-133,-150,1
1208,13,V,team_van,0,1,2,4,-126,-135,1
1208,14,H,team_mtl,2,1,0,3,5.5u28,5.5u50,0
1208,15,V,team_ari,0,1,1,2,5.5u18,5.5u15,0
1208,16,H,team_det,5,0,0,5,-160,-160,0
1208,17,V,team_ana,1,0,1,2,5.5u28,5.5u45,0
1208,18,H,team_stl,1,2,1,4,-175,-180,0
1208,19,V,team_col,0,1,1,2,5.5u18,5.5u25,0
1208,20,H,team_cgy,0,0,3,3,-130,-145,0
1208,21,V,team_dal,1,1,0,2,5.5u18,5.5u30,0
1208,22,H,team_sjs,2,3,0,5,-190,-190,0
1208,23,V,team_min,1,2,1,4,5,5u15,0
1208,24,H,team_lak,0,0,2,2,-135,-160,0
1209,51,V,team_tor,0,1,1,2,5.5o30,5.5o30,0
1209,52,H,team_wsh,1,2,1,4,-144,-155,0
1209,53,V,team_fla,0,1,0,1,5.5u13,5.5u35,0
1209,54,H,team_buf,1,0,0,2,-138,-140,1
1209,55,V,team_car,0,0,2,2,5.5o11,5.5o20,0
1209,56,H,team_wpg,2,2,0,4,-145,-150,0
1209,57,V,team_col,0,1,0,1,5.5u13,5.5u15,0
1209,58,H,team_edm,2,2,0,4,-138,-165,0
1210,1,V,team_mtl,0,1,1,2,5u10,-115,0
1210,2,H,team_njd,0,0,1,1,-120,5,0
1210,3,V,team_bos,2,1,2,5,-155,-170,0
1210,4,H,team_cbj,2,1,0,3,5.5u20,5.5u35,0
1210,5,V,team_pit,2,2,2,6,-135,-130,0
1210,6,H,team_nyi,2,1,0,3,5.5u20,5.5u25,0
1210,7,V,team_nyr,0,2,2,4,-104,-115,0
1210,8,H,team_buf,0,1,0,1,5.5u35,5.5u40,0
1210,9,V,team_van,2,1,1,4,-144,-170,0
1210,10,H,team_ott,0,1,0,1,5.5o20,5.5o15,0
1210,11,V,team_wpg,1,0,0,1,5.5o20,5.5o15,0
1210,12,H,team_det,2,4,1,7,-200,-230,0
1210,13,V,team_tbl,1,0,1,2,5.5o30,5.5o20,0
1210,14,H,team_phi,0,3,2,5,-194,-180,0
1210,15,V,team_ana,0,1,1,2,5.5u35,5.5u40,0
1210,16,H,team_nsh,0,1,2,3,-175,-175,0
1210,17,V,team_min,1,2,1,4,5o15,5o20,0
1210,18,H,team_ari,0,0,1,1,-130,-145,0
1210,19,V,team_sjs,0,0,0,0,5o30,5o20,0
1210,20,H,team_stl,1,0,0,1,-115,-120,0
1210,21,V,team_edm,0,0,0,0,5.5u20,5.5u30,0
1210,22,H,team_cgy,0,2,1,3,-140,-140,0
1210,23,V,team_dal,1,1,0,2,5o20,5o30,0
1210,24,H,team_lak,0,1,0,1,-150,-155,0
1211,51,V,team_sjs,1,1,0,2,5.5o10,5.5o30,0
1211,52,H,team_chi,0,1,1,3,-125,-140,1
1211,53,V,team_fla,1,0,0,1,5o25,5o20,0
1211,54,H,team_nyr,2,4,0,6,-145,-125,0
1212,1,V,team_njd,2,3,0,5,5.5u30,5.5u40,0
1212,2,H,team_tbl,2,0,2,4,-115,-135,0
1213,51,V,team_phi,1,3,1,5,5.5o27,5.5o35,0
1213,52,H,team_wsh,0,0,1,1,-125,-135,0
1213,53,V,team_car,0,0,1,1,5.5o15,5.5o35,0
1213,54,H,team_tor,0,0,1,2,-165,-180,1
1213,55,V,team_ott,1,0,1,3,5.5o15,5.5o15,1
1213,56,H,team_buf,2,0,0,2,-155,-155,0
1213,57,V,team_det,0,1,3,4,5.5u18,-130,0
1213,58,H,team_pit,1,0,0,1,-125,5.5u20,0
1213,59,V,team_van,0,0,1,1,-170,-200,0
1213,60,H,team_cbj,1,0,0,2,5.5u10,5.5u15,1
1213,61,V,team_lak,0,0,0,0,5o25,5o25,0
1213,62,H,team_bos,1,1,1,3,-177,-145,0
1213,63,V,team_dal,0,0,1,1,5o15,5o35,0
1213,64,H,team_nyr,0,0,0,0,-165,-165,0
1213,65,V,team_njd,0,1,1,3,5o15,5o25,1
1213,66,H,team_fla,1,1,0,2,-150,-165,0
1213,67,V,team_nyi,1,0,2,3,5.5u25,5.5u35,0
1213,68,H,team_mtl,2,0,3,5,-157,-155,0
1213,69,V,team_cgy,0,1,0,1,5o20,5o25,0
1213,70,H,team_nsh,1,0,1,2,-145,-145,0
1213,71,V,team_min,0,1,0,1,5.5u20,-110,0
1213,72,H,team_wpg,0,1,1,2,-120,5.5u40,0
1213,73,V,team_sjs,0,2,1,3,-140,-160,0
1213,74,H,team_col,1,0,2,4,5.5u10,5.5u15,1
1214,1,V,team_bos,1,1,3,5,-170,-180,0
1214,2,H,team_ott,0,1,1,2,5.5o15,5.5u25,0
1214,3,V,team_chi,0,2,1,4,5o10,-150,1
1214,4,H,team_min,0,2,1,3,-109,5o50,0
1214,5,V,team_ari,0,1,0,1,-120,-120,0
1214,6,H,team_ana,1,2,1,4,5.5u28,5.5u30,0
1215,51,V,team_dal,1,0,2,3,5.5u30,-125,0
1215,52,H,team_nyi,1,1,0,2,-113,5.5u25,0
1215,53,V,team_lak,0,0,2,2,-122,-120,0
1215,54,H,team_cbj,0,1,0,1,5o25,5o30,0
1215,55,V,team_van,1,1,1,3,-173,-200,0
1215,56,H,team_car,0,2,2,4,5.5o05,5.5,0
1215,57,V,team_cgy,1,1,2,4,5.5u13,5.5u20,0
1215,58,H,team_tbl,1,3,0,5,-128,-115,1
1215,59,V,team_phi,1,2,1,4,5.5u28,-115,0
1215,60,H,team_mtl,0,3,0,3,-106,5.5u25,0
1215,61,V,team_nyr,0,1,0,1,5o10,5u20,0
1215,62,H,team_stl,2,0,2,4,-130,-140,0
1215,63,V,team_det,1,2,0,3,-120,-135,0
1215,64,H,team_nsh,1,1,2,4,5o39,5o40,0
1215,65,V,team_wsh,0,0,1,1,-115,-110,0
